month,topic,n_comments,n_unique_authors,like_sum,like_mean,avg_sentiment,median_sentiment,std_sentiment,positive_ratio,negative_ratio,neutral_ratio,net_sentiment,weighted_sentiment_like,p10_sentiment,p90_sentiment,was_missing_period,month_end
2023-07,all,2536.0,2084.0,762.0,0.30047318611987384,0.06903702681388013,0.0,0.27935863888132423,0.15102523659305994,0.04416403785488959,0.8048107255520505,0.10686119873817035,0.06553371740448757,0.0,0.4404,0,2023-07-31
2023-08,all,323.0,302.0,219.0,0.6780185758513931,0.04357894736842106,0.0,0.24306945136925506,0.11145510835913312,0.043343653250773995,0.8452012383900929,0.06811145510835913,0.02890276752767528,0.0,0.3964000000000014,0,2023-08-31
2023-09,all,84.0,76.0,67.0,0.7976190476190477,0.05958809523809524,0.0,0.231148133489339,0.13095238095238096,0.023809523809523808,0.8452380952380952,0.10714285714285715,0.04082251655629139,0.0,0.43473000000000006,0,2023-09-30
2023-10,all,80.0,65.0,13.0,0.1625,0.1080475,0.0,0.33079274745045845,0.15,0.0375,0.8125,0.11249999999999999,0.1381247311827957,0.0,0.8306400000000003,0,2023-10-31
2023-11,all,5.0,4.0,0.0,0.0,0.13394,0.0,0.2994989449063219,0.2,0.0,0.8,0.2,0.13394,0.0,0.40182,0,2023-11-30
2023-12,all,24.0,21.0,0.0,0.0,0.00852916666666667,0.0,0.2348379394560662,0.041666666666666664,0.08333333333333333,0.875,-0.041666666666666664,0.00852916666666667,0.0,0.0,0,2023-12-31
2024-01,all,10.0,9.0,2.0,0.2,-0.20773999999999998,0.0,0.3741563078001849,0.0,0.3,0.7,-0.3,-0.17311666666666667,-0.81654,0.0,0,2024-01-31
2024-02,all,207.0,189.0,221.0,1.067632850241546,0.017773429951690813,0.0,0.4742643434778636,0.37681159420289856,0.3526570048309179,0.27053140096618356,0.024154589371980673,0.10586728971962617,-0.6486,0.62454,0,2024-02-29
2024-03,all,393.0,364.0,1204.0,3.063613231552163,0.008012722646310432,0.0,0.48784849076302594,0.37404580152671757,0.37404580152671757,0.25190839694656486,0.0,-0.05833487789605511,-0.6703399999999999,0.70718,0,2024-03-31
2024-04,all,427.0,379.0,748.0,1.7517564402810304,0.02909672131147541,0.0,0.49073757531862233,0.3793911007025761,0.3231850117096019,0.297423887587822,0.05620608899297419,-0.008935063829787234,-0.649,0.7301800000000003,0,2024-04-30
2024-05,all,279.0,240.0,173.0,0.6200716845878136,0.00819032258064516,0.0,0.49038250913518816,0.34050179211469533,0.36917562724014336,0.2903225806451613,-0.02867383512544802,0.016441592920353996,-0.64132,0.7333000000000003,0,2024-05-31
2024-06,all,429.0,347.0,115.0,0.2680652680652681,0.08101841491841492,0.0,0.37976765014239683,0.25874125874125875,0.13286713286713286,0.6083916083916084,0.1258741258741259,0.08650091911764705,-0.296,0.6610999999999999,0,2024-06-30
2024-07,all,138.0,117.0,1324.0,9.594202898550725,0.034608695652173914,0.0,0.4251098826569348,0.2536231884057971,0.21014492753623187,0.5362318840579711,0.043478260869565244,-0.405590560875513,-0.6004999999999999,0.7003,0,2024-07-31
2024-08,all,187.0,161.0,311.0,1.6631016042780749,0.09916363636363637,0.0,0.5149522201070283,0.42780748663101603,0.31016042780748665,0.2620320855614973,0.11764705882352938,0.140671686746988,-0.6471399999999999,0.8028400000000001,0,2024-08-31
2024-09,all,218.0,202.0,70.0,0.3211009174311927,-0.009994954128440368,0.0,0.5125631209165663,0.3532110091743119,0.38073394495412843,0.26605504587155965,-0.027522935779816515,0.05432812499999999,-0.7106399999999999,0.6936500000000001,0,2024-09-30
2024-10,all,90.0,85.0,43.0,0.4777777777777778,0.14185222222222224,0.0,0.4665148737895892,0.4222222222222222,0.25555555555555554,0.32222222222222224,0.16666666666666669,0.14589774436090228,-0.53099,0.7736200000000001,0,2024-10-31
2024-11,all,101.0,91.0,63.0,0.6237623762376238,0.15170594059405942,0.128,0.4805886922976408,0.5247524752475248,0.2079207920792079,0.26732673267326734,0.3168316831683169,0.11101707317073171,-0.5994,0.765,0,2024-11-30
2024-12,all,137.0,131.0,98.0,0.7153284671532847,-0.019285401459854017,0.0,0.49845657143711625,0.31386861313868614,0.36496350364963503,0.32116788321167883,-0.0510948905109489,0.05967659574468086,-0.71336,0.7087200000000003,0,2024-12-31
2025-01,all,140.0,129.0,406.0,2.9,0.028678571428571432,0.0,0.47462257307848554,0.3142857142857143,0.32857142857142857,0.35714285714285715,-0.01428571428571429,0.15289615384615385,-0.69401,0.6827500000000001,0,2025-01-31
2025-02,all,125.0,112.0,580.0,4.64,0.0961232,0.0,0.504193458316381,0.416,0.28,0.304,0.13599999999999995,-0.18055801418439713,-0.6072000000000001,0.7199800000000002,0,2025-02-28
2025-03,all,64.0,60.0,100.0,1.5625,0.16711562500000002,0.0,0.4417193475208057,0.46875,0.25,0.28125,0.21875,0.060244512195121946,-0.4179,0.82275,0,2025-03-31
2025-04,all,27.0,23.0,8.0,0.2962962962962963,0.20657407407407405,0.296,0.5074141500654171,0.5185185185185185,0.25925925925925924,0.2222222222222222,0.25925925925925924,0.1713457142857143,-0.50246,0.8909,0,2025-04-30
2025-05,all,79.0,73.0,82.0,1.0379746835443038,0.043246835443037965,0.0,0.45144034243554126,0.3037974683544304,0.26582278481012656,0.43037974683544306,0.03797468354430383,-0.007739751552795021,-0.6045,0.6963400000000001,0,2025-05-31
2025-06,all,23.0,21.0,21.0,0.9130434782608695,0.0986608695652174,0.0,0.5588255059734498,0.34782608695652173,0.30434782608695654,0.34782608695652173,0.04347826086956519,-0.07778181818181816,-0.5475,0.8572000000000001,0,2025-06-30
2025-07,all,21.0,21.0,13.0,0.6190476190476191,0.09218095238095238,0.0,0.43262204361202816,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.0,0.06768823529411765,-0.4404,0.7783,0,2025-07-31
2025-08,all,59.0,56.0,22.0,0.3728813559322034,0.07956610169491526,0.0,0.45900822756136295,0.4067796610169492,0.22033898305084745,0.3728813559322034,0.18644067796610173,0.10509629629629628,-0.6532,0.6532000000000002,0,2025-08-31
2025-09,all,109.0,97.0,65.0,0.5963302752293578,0.07766880733944956,0.0,0.5112378825327084,0.3944954128440367,0.29357798165137616,0.3119266055045872,0.10091743119266056,0.11139195402298849,-0.6033000000000001,0.8136,0,2025-09-30
2025-10,all,94.0,89.0,27.0,0.2872340425531915,0.046419148936170204,0.0,0.4830806692082687,0.3404255319148936,0.26595744680851063,0.39361702127659576,0.07446808510638298,0.09388595041322315,-0.57778,0.70939,0,2025-10-31
2025-11,all,144.0,129.0,30.0,0.20833333333333334,0.005541666666666667,0.0,0.5226000270968978,0.3541666666666667,0.3888888888888889,0.2569444444444444,-0.03472222222222221,-0.024210344827586213,-0.70396,0.7868900000000002,0,2025-11-30
2025-12,all,121.0,109.0,70.0,0.5785123966942148,0.0762380165289256,0.0,0.4519844396761535,0.36363636363636365,0.256198347107438,0.38016528925619836,0.10743801652892565,0.037583246073298444,-0.4871,0.6997,0,2025-12-31
2026-01,all,175.0,149.0,71.0,0.4057142857142857,0.13089885714285715,0.0,0.46292783653369435,0.44571428571428573,0.2342857142857143,0.32,0.21142857142857144,0.1245008130081301,-0.49039999999999995,0.7519399999999999,0,2026-01-31
2026-02,all,75.0,71.0,28.0,0.37333333333333335,0.052376,0.0,0.4777119169880865,0.36,0.32,0.32,0.03999999999999998,0.07965339805825243,-0.5423,0.7510000000000003,0,2026-02-28
2026-03,all,57.0,52.0,92.0,1.6140350877192982,0.07450000000000002,0.0,0.5770228142927155,0.42105263157894735,0.3333333333333333,0.24561403508771928,0.08771929824561403,-0.0928536912751678,-0.68434,0.8779999999999999,0,2026-03-31
2019-07,economic_growth,0.0,0.0,0.0,0.13076923076923078,0.0565623076923077,0.0,0.22057689656823376,0.12307692307692308,0.03461538461538462,0.8423076923076923,0.08846153846153847,0.05764183673469389,0.0,0.4404,1,2019-07-31
