quarter_end,gdp_raw,inflation,interest_rate,fdi_pct_gdp,investment_pct_gdp,export_pct_gdp,unemployment_rate,gov_spending_pct_gdp,gdp_growth,log_gdp,gdp_qoq_pct_recalc,gdp_yoy_pct_recalc,inflation_lag1,inflation_lag2,interest_rate_lag1,interest_rate_lag2,log_gdp_diff1,log_gdp_diff4,inflation_scaled,interest_rate_scaled,fdi_pct_gdp_scaled,investment_pct_gdp_scaled,export_pct_gdp_scaled,unemployment_rate_scaled,gov_spending_pct_gdp_scaled,log_gdp_raw,log_fdi_pct_gdp,log_investment_pct_gdp,log_export_pct_gdp,log_gov_spending_pct_gdp,log_gdp_growth,log_log_gdp,real_interest_rate
2008-12-31,104.284,10.839,11.505,7.796,36.994,64.551,1.775,5.74,5.464,4.647117946595848,1.6869161612418804,11.346722615501248,14.961,19.038,12.942,14.363,0.01672845747491,0.107478774102967,1.1700037564334047,0.1619429167423461,1.5375243181216207,1.6836077532498268,-0.1924296284254077,-0.1947371607682223,-1.381092123754508,4.647117946595848,2.0536107816453146,3.610755737332357,4.167455609039424,1.747459210331475,1.698181122268489,1.5362472310150552,0.6660000000000004
2009-03-31,106.015,6.717,10.069,7.169,37.163,62.609,1.737,5.778,5.398,4.663580593534514,1.6598902995665687,6.945425199233335,10.839,14.961,11.505,12.942,0.0164626469386659,0.0671484734897074,0.2479398286488068,-0.2567204005337942,1.1700271543395366,1.7438559648480834,-0.3170265443525588,-0.2804350427507629,-1.3601378000380953,4.663580593534514,1.9697661748707351,3.6153136426568477,4.1369090377401925,1.7540576020440435,1.686028514595813,1.5397835208054784,3.352000000000001
2009-06-30,116.17,7.331,10.825,6.741,37.147,60.53,1.583,6.914,5.651,4.755054635525384,9.578833183983404,15.20001586640487,6.717,10.839,10.069,11.505,0.0914740419908701,0.1414997000028997,0.3852875364750425,-0.0363099075945453,0.9191678463670776,1.738151992152391,-0.450413253009895,-0.6277369855221137,-0.7337138068316368,4.755054635525384,1.9082082818713018,3.6148830142018014,4.103139109903596,1.9335483414994328,1.7318325206477063,1.5592081860523488,3.493999999999999
2009-09-30,126.439,7.952,11.59,6.309,37.131,58.427,1.428,8.062,5.906,4.8397599784265495,8.839631574416806,23.290169081654533,7.331,6.717,10.825,10.069,0.0847053429011657,0.2093704893056118,0.5242010976478312,0.1867245197844572,0.6659640588808577,1.7324480194566985,-0.5853397793717894,-0.9772941357140572,-0.100672658767364,4.8397599784265495,1.8419771853886724,3.614452200225995,4.06777811176029,2.0871616646949738,1.7759687833217308,1.5768651282646704,3.638
2009-12-31,136.82,8.58,12.362,5.872,37.115,56.301,1.271,9.223,6.165,4.918666193332852,8.210283219576242,31.19941697671742,7.952,7.331,11.59,10.825,0.0789062149063024,0.2715482467370043,0.664680512167173,0.4117997850610452,0.4098296720024357,1.726744046761006,-0.7217419643672183,-1.3313617007471874,0.539537073726209,4.918666193332852,1.7701952913122145,3.6140212005695105,4.030712296977245,2.2217003642535817,1.8188881366163077,1.5930373948341758,3.782
2010-03-31,147.201,9.207,13.135,5.435,37.099,54.176,1.114,10.383,6.423,4.991798999749961,7.587341032012862,38.84921945007782,8.58,7.952,12.362,11.59,0.0731328064171092,0.3282184062154476,0.8049362333512933,0.6371665986087168,0.1536952851240136,1.7210400740653111,-0.858079990291624,-1.685429265780317,1.179195376648296,4.991798999749961,1.6928595205731727,3.6135900150722216,3.9922380059507248,2.3401698533213167,1.8598852982756555,1.607796365783326,3.927999999999999
2010-06-30,153.463,11.543,14.077,5.156,35.933,55.903,1.086,10.284,6.421,5.0334594956266,4.254047187179433,32.10209176207282,9.207,8.58,13.135,12.362,0.0416604958766386,0.2784048601012161,1.3274838644296094,0.9118050699695276,-0.0098321609608369,1.305363063866683,-0.7472772746344718,-1.748575073556926,1.1246038490713253,5.0334594956266,1.6401610850769408,3.581656093325913,4.023618045983987,2.330589289403643,1.8595738688119114,1.6161075201949162,2.5340000000000007
2010-09-30,159.794,13.904,15.029,4.874,34.755,57.649,1.057,10.184,6.418,5.073885485693603,4.125424369391983,26.380309872744977,11.543,9.207,14.077,13.135,0.0404259900670034,0.2341255072670538,1.855623828888473,1.1893590240411749,-0.1751179666810085,0.8854080741462853,-0.6352555366278776,-1.8139760887541287,1.0694608919228688,5.073885485693603,1.5839149552030145,3.548323446552449,4.054372900510851,2.3208178612551054,1.8591065426876652,1.6241068920799984,1.125
2010-12-31,166.194,16.291,15.991,4.59,33.563,59.415,1.028,10.082,6.416,5.113155780686656,4.005156639172913,21.46908346732934,13.904,11.543,15.029,14.077,0.0392702949930523,0.1944895873538037,2.3895798200631053,1.4698284608236587,-0.3415760121580606,0.460462108317155,-0.5219506172008187,-1.879377103951331,1.0132150756314446,5.113155780686656,1.5238800240724537,3.5134242697372593,4.08454671974199,2.310751655660439,1.8587948705642134,1.6318167832039787,-0.3000000000000007
2011-03-31,172.595,18.678,16.954,4.305,32.371,61.18,0.999,9.981,6.413,5.150947809515937,3.8515229189982847,17.251241499718084,16.291,13.904,15.991,15.029,0.0377920288292816,0.1591488097659761,2.9235358112377376,1.7505894458772266,-0.5086201775135533,0.0355161424880246,-0.4087098568447828,-1.9447781191485336,0.9575206889115038,5.150947809515937,1.459777137879694,3.4772629602629572,4.113820338722757,2.3006832857044492,1.8583271801667258,1.6391807384249422,-1.7240000000000002
2011-06-30,178.265,16.315,16.095,4.298,31.924,61.746,1.006,10.095,6.189,5.18327120722652,3.2851473101769946,16.161550341124563,18.678,16.291,16.954,15.991,0.0323233977105825,0.14981171159992,2.3949484601084308,1.5001494810163596,-0.5127230166626354,-0.1238385946979001,-0.3723958226456232,-1.928991667204381,1.020383660060744,5.18327120722652,1.4581497982203186,3.4633580780137625,4.12302919608201,2.312040251764801,1.8227735227572244,1.6454363641412242,-0.22000000000000242
2011-09-30,183.998,13.926,15.227,4.292,31.473,62.318,1.013,10.211,5.963,5.214924887984694,3.215998653689734,15.147001764772128,16.315,18.678,16.095,16.954,0.0316536807581737,0.1410394022910903,1.8605450822633545,1.2470855817157402,-0.5162397359332774,-0.2846193250577474,-0.3356968340203247,-1.913205215260229,1.0843494903529525,5.214924887984694,1.456752824768452,3.449130035417458,4.132250308621332,2.323465570573401,1.7855737101409688,1.6515246852780026,1.3010000000000002
2011-12-31,189.795,11.51,14.349,4.285,31.016,62.896,1.02,10.328,5.734,5.245944542309337,3.150577723670911,14.200873677750092,13.926,16.315,15.227,16.095,0.031019654324643,0.132788761622681,1.3201019843672874,0.991106199704284,-0.5203425750823596,-0.4475390451784796,-0.2986128909688861,-1.8974187633160764,1.1488667502166452,5.245944542309337,1.4551205520497432,3.4345032003686278,4.141482568679504,2.3348586535443414,1.7464133674611781,1.6574553099647356,2.8390000000000004
2012-03-31,195.591,9.095,13.472,4.278,30.559,63.474,1.027,10.445,5.505,5.276025744272181,3.0538212281672417,13.32367681566673,11.51,13.926,14.349,15.227,0.0300812019628446,0.125077934756244,0.7798825798064425,0.7354183659639112,-0.5244454142314422,-0.6104587652992106,-0.2615289479174481,-1.881632311371924,1.213384010080339,5.276025744272181,1.4534856106602139,3.4196592412498377,4.150630373232692,2.346123395008529,1.7056567701746432,1.663173114348884,4.376999999999999
2012-06-30,200.095,8.473,12.702,4.25,30.473,64.301,1.099,10.562,5.517,5.298792253771248,2.30276444212667,12.245813816509132,9.095,11.51,13.472,14.349,0.0227665094990667,0.1155210465447282,0.6407453252984319,0.5109261972294907,-0.540856770827771,-0.6411176185385614,-0.2084693961812201,-1.7192573770892148,1.277901269944032,5.298792253771248,1.4469189829363254,3.416841045650176,4.163575183222174,2.3572626542847415,1.7078342342902937,1.6674789179433136,4.228999999999999
2012-09-30,204.6,7.851,11.931,4.222,30.387,65.128,1.171,10.679,5.529,5.321056853517526,2.2514305704790294,11.196860835443868,8.473,9.095,12.702,13.472,0.0222645997462782,0.1061319655328327,0.5016080707904211,0.2861424802239861,-0.5572681274240998,-0.6717764717779109,-0.1554098444449927,-1.5568824428065051,1.3424185298077256,5.321056853517526,1.440308949426129,3.4140148853727696,4.176354564271676,2.368279196189408,1.7100069673557958,1.6716719403001552,4.079999999999999
2012-12-31,209.155,7.222,11.153,4.193,30.3,65.964,1.243,10.798,5.541,5.34307560388981,2.2262952101661737,10.200479464685586,7.851,8.473,11.931,12.702,0.0220187503722835,0.0971310615804732,0.3609049629358574,0.0593179253208965,-0.5742656038988697,-0.7027918233107416,-0.101772861069556,-1.394507508523796,1.408038648814388,5.34307560388981,1.4334164681886254,3.4111477125153233,4.189109138666524,2.379360931796095,1.7121749898852128,1.675801442957838,3.931
2013-03-31,213.709,6.593,10.374,4.165,30.213,66.8,1.316,10.916,5.554,5.364615276552932,2.177332600224724,9.263207407293784,7.222,7.851,11.153,11.931,0.0215396726631222,0.0885895322807508,0.2202018550812935,-0.167798177853277,-0.5906769604951986,-0.7338071748435723,-0.0481358776941193,-1.2298773668204936,1.473107338249566,5.364615276552932,1.426716275618806,3.4082722953341174,4.2017030805426,2.390229602846092,1.7145183888846078,1.6798246636424081,3.7810000000000006
2013-06-30,218.577,5.974,9.953,4.109,30.232,67.49,1.301,10.769,5.768,5.387138355202377,2.2778638241721216,9.23661260901072,6.593,7.222,10.374,11.153,0.0225230786494448,0.0883461014311288,0.0817356805789486,-0.2905399999794995,-0.6234996736878567,-0.7270337072674374,-0.0038661186880771,-1.2637054781293915,1.392047191241336,5.387138355202377,1.4131796899012727,3.4089009660471876,4.211979438755315,2.3766716363467437,1.752325399982648,1.6840143265322018,3.978999999999999
2013-09-30,223.499,5.349,9.527,4.054,30.251,68.188,1.286,10.619,5.984,5.409406939770683,2.2518380250438064,9.237047898338211,5.974,6.593,9.953,10.374,0.0222685845683061,0.0883500862531567,-0.0580726539347276,-0.4147395634611401,-0.6557362670020745,-0.7202602396913013,0.0409169128861516,-1.2975335894382891,1.3093327555186518,5.409406939770683,1.3997040480298084,3.4095292417816916,4.222268596288679,2.3626448494217085,1.7890892406721761,1.6881394638864489,4.177999999999999
2013-12-31,228.475,4.717,9.096,3.997,30.27,68.893,1.271,10.468,6.203,5.4314267951582655,2.2264081718486484,9.237168607013936,5.349,5.974,9.527,9.953,0.0220198553875823,0.0883511912684555,-0.1994468417949572,-0.5403968682981987,-0.6891451000731732,-0.7134867721151664,0.0861490579575426,-1.3313617007471874,1.2260668902244838,5.4314267951582655,1.3855440797291865,3.410157123033627,4.232554576341647,2.3483229846678992,1.8250330459909805,1.6922018609693523,4.3790000000000004
2014-03-31,233.451,4.085,8.665,3.941,30.289,69.599,1.256,10.317,6.422,5.452972204980271,2.177918809497758,9.237795319804022,4.717,5.349,9.096,9.527,0.0215454098220053,0.0883569284273386,-0.3408210296551865,-0.6660541731352578,-0.7219678132658315,-0.7067133045390303,0.1314453620999571,-1.3651898120560848,1.1428010249303155,5.452972204980271,1.3714344982128666,3.410784610298061,4.242750199421064,2.333793020118239,1.859729595667322,1.6961608187331108,4.579999999999999
2014-06-30,234.883,3.233,8.283,4.185,30.738,70.418,1.402,10.401,6.562,5.459087517824147,0.6134049543587317,7.46007127922883,4.085,4.717,8.665,9.096,0.0061153128438764,0.0719491626217703,-0.53140775126423,-0.7774256126892171,-0.5789545629263924,-0.5466455707661455,0.1839916412679988,-1.03592952864948,1.1891211089350182,5.459087517824147,1.4315067039414386,3.42549967418512,4.254448912301153,2.341901955370996,1.88129543453891,1.6972816545128682,5.049999999999999
2014-09-30,236.331,2.372,7.898,4.432,31.191,71.247,1.55,10.485,6.702,5.46523336475463,0.6164771396822921,5.741412713255989,3.233,4.085,8.283,8.665,0.0061458469304822,0.0558264249839464,-0.7240077128902704,-0.8896716970564273,-0.4341829529516317,-0.385151843819337,0.2371795111462725,-0.7021588304016885,1.2354411929397209,5.46523336475463,1.4888509494449829,3.440129591663943,4.26615271299915,2.3499456643538834,1.9024059893151186,1.6984068224102469,5.526
2014-12-31,237.795,1.502,7.508,4.682,31.65,72.085,1.699,10.57,6.845,5.471408957963301,0.6194701499168564,4.0792209213261765,2.372,3.233,7.898,8.283,0.0061755932086713,0.0399821628050354,-0.918620914533308,-1.003375522779056,-0.2876529833415505,-0.2215191271116434,0.2909448126637554,-0.366132924733304,1.2823127065159088,5.471408957963301,1.5437253690687192,3.4547381485901854,4.277845978263867,2.3580197998821464,1.9235184587404122,1.6995361624184155,6.006
2015-03-31,239.258,0.631,7.118,4.932,32.109,72.923,1.848,10.655,6.987,5.477542467600573,0.6152358123594048,2.4874598952242755,1.502,2.372,7.508,7.898,0.0061335096372721,0.0245702626203021,-1.113457809511567,-1.1170793485016843,-0.1411230137314693,-0.0578864104039487,0.3447101141812392,-0.0301070190649194,1.3291842200920958,5.477542467600573,1.595744585302098,3.4691363646703484,4.289404089940608,2.3660292655505804,1.9440512795703135,1.7006565455565756,6.487
2015-06-30,243.657,1.133,7.079,4.924,32.014,73.215,1.848,10.592,6.914,5.4957614986121,1.8386010081167692,3.735476811859528,0.631,1.502,7.118,7.508,0.0182190310115268,0.0366739807879525,-1.0011637552301822,-1.1284497310739474,-0.1458119727589919,-0.0917537482846256,0.3634445629200282,-0.0301070190649194,1.2944441570885692,5.4957614986121,1.5941212083222072,3.4661733071245058,4.293400318007221,2.3600989991946526,1.9335483414994328,1.7039771585294028,5.946
2015-09-30,248.104,1.641,7.039,4.917,31.918,73.51,1.848,10.528,6.84,5.513848013099026,1.8251066047763944,4.981572455581373,1.133,0.631,7.079,7.118,0.0180865144869262,0.0486146483443965,-0.8875275409374662,-1.140111661917294,-0.1499148119080745,-0.1259775844587851,0.382371488871887,-0.0301070190649194,1.2591526645135576,5.513848013099026,1.5926985884298024,3.463170113976995,4.297421451385996,2.3540383745829616,1.922787731634459,1.7072627484021705,5.398
2015-12-31,252.6,2.155,7.0,4.909,31.821,73.809,1.848,10.463,6.765,5.531807209916391,1.812143294747348,6.225950924115309,1.641,1.133,7.039,7.079,0.0179591968173644,0.0603982519530896,-0.7725491666334189,-1.1514820444895568,-0.1546037709355971,-0.1605579189264232,0.4015550511078382,-0.0301070190649194,1.2233097423670605,5.531807209916391,1.5910702550759155,3.460126449191443,4.3014806753904935,2.34784522439891,1.9117622616227514,1.7105145632162766,4.845000000000001
2016-03-31,257.096,2.668,6.96,4.901,31.725,74.107,1.848,10.398,6.69,5.5494495560022346,1.7798891528107763,7.455550075650552,2.155,1.641,7.0,7.039,0.0176423460858439,0.0719070884016614,-0.6577944856645933,-1.1631439753329034,-0.1592927299631197,-0.1947817551005814,0.4206744542727668,-0.0301070190649194,1.1874668202205645,5.5494495560022346,1.5894392659274104,3.4571050136004513,4.305509994776894,2.341613479961524,1.900613874140137,1.7136987437410747,4.292
2016-06-30,263.127,2.88,6.987,4.928,31.869,76.011,1.854,10.333,6.752,5.572636805357877,2.3458163487568795,7.990741082751573,2.668,2.155,6.96,7.0,0.0231872493556428,0.0768753067457774,-0.6103714985975544,-1.1552721720136443,-0.1434674932452308,-0.1434460008393448,0.5428333255010341,-0.0165757745413603,1.1516238980740685,5.572636805357877,1.5949332262312186,3.461633750465986,4.33087806665507,2.335342657232218,1.909838757293656,1.7178683360631921,4.107
2016-09-30,269.159,3.092,7.013,4.956,32.013,77.914,1.861,10.267,6.814,5.595302283050918,2.292429131179996,8.48636055847547,2.88,2.668,6.987,6.96,0.0226654776930406,0.0814542699518918,-0.5629485115305154,-1.1476919169654691,-0.1270561366489015,-0.0921102465781081,0.6649280376582788,-0.0007893225972082,1.1152295463560873,5.595302283050918,1.600598963766896,3.4661420703025376,4.355605654316081,2.3289348683168276,1.9189793192387747,1.7219273676594087,3.921
2016-12-31,275.256,3.306,7.04,4.984,32.159,79.838,1.867,10.201,6.877,5.617701573730331,2.265203838623253,8.9691211401425,3.092,2.88,7.013,6.987,0.022399290679413,0.0858943638139404,-0.5150781377930326,-1.1398201136462105,-0.1106447800525726,-0.040061495729909,0.7883700903070108,0.0127419219263508,1.078835194638107,5.617701573730331,1.606232781485152,3.4706923492999575,4.379999581589249,2.322485754700382,1.928182510337699,1.7259226076076302,3.734
2017-03-31,281.354,3.52,7.068,5.011,32.305,81.763,1.874,10.135,6.94,5.639613662945455,2.215392216700085,9.435386003671775,3.306,3.092,7.04,7.013,0.0219120892151236,0.0901641069432201,-0.4672077640555498,-1.1316567620558675,-0.0948195433346838,0.01198725511829,0.9118763020267672,0.0285283738705033,1.0424408429201255,5.639613662945455,1.6116354959775876,3.475222017010129,4.403824818541527,2.3159947799039635,1.937301774518713,1.7298155636860149,3.5479999999999996
2017-06-30,288.443,3.525,7.143,5.008,32.235,82.419,1.698,10.039,7.07,5.664497492771062,2.519601640637781,9.621209529998808,3.52,3.306,7.068,7.04,0.0248838298256073,0.0918606874131846,-0.4660892973794405,-1.109790641724593,-0.0965779029700048,-0.012967625425367,0.9539646526180188,-0.3683881321538974,0.989503604057608,5.664497492771062,1.6110366337977975,3.4730528187625835,4.411815992859633,2.3064775077093893,1.9558604799084813,1.7342181867099051,3.618
2017-09-30,295.612,3.53,7.218,5.005,32.164,83.082,1.52,9.942,7.2,5.689047783649264,2.4854130625461712,9.8280198692966,3.525,3.52,7.143,7.068,0.024550290878202,0.093745500598346,-0.4649708307033311,-1.0879245213933182,-0.0983362626053258,-0.038279004262504,0.996502116706433,-0.7698150530194842,0.9360149356236062,5.689047783649264,1.6104374127671839,3.4708478146859028,4.419828071900632,2.2967682076724807,1.9740810260220096,1.7385428850387847,3.688
2017-12-31,302.859,3.535,7.295,5.002,32.092,83.753,1.341,9.844,7.333,5.713267350667415,2.45152429536013,10.028119278053891,3.53,3.525,7.218,7.143,0.024219567018151,0.0955657769370841,-0.4638523640272216,-1.0654753045198762,-0.1000946222406469,-0.0639468813931236,1.039552853363034,-1.1734971813056645,0.881974837618119,5.713267350667415,1.6098378324554272,3.4686067778914094,4.4278719909591455,2.2868621325288094,1.9923847091116624,1.7427910755434841,3.76
2018-03-31,310.106,3.54,7.372,4.998,32.02,84.423,1.161,9.746,7.465,5.736914174516448,2.392862685275987,10.219154517085238,3.535,3.53,7.295,7.218,0.0236468238490328,0.0973005115709932,-0.4627338973511122,-1.043026087646434,-0.1024391017544079,-0.0896147585237406,1.0825394309486114,-1.579434517012437,0.8279347396126329,5.736914174516448,1.6090378324127608,3.4663607075685685,4.435839876325644,2.2768569444213145,2.0102254309911536,1.7469214655141854,3.832
2018-06-30,316.088,3.356,7.455,4.955,32.01,84.604,1.289,9.705,7.439,5.75602065583093,1.9290178197132637,9.58421594561145,3.54,3.535,7.372,7.295,0.0191064813144823,0.0915231630598683,-0.5038934710319386,-1.01882758114649,-0.127642256527342,-0.0931797414585506,1.0941522228038194,-1.29076796717651,0.8053261271817658,5.75602065583093,1.6003971677819513,3.4660483539817717,4.437981546818328,2.2726412166209737,2.0067364312092044,1.7502463775925063,4.099
2018-09-30,322.136,3.171,7.538,4.91,32.0,84.788,1.419,9.663,7.413,5.774973816623873,1.9133912075118389,8.97257215539289,3.356,3.54,7.455,7.372,0.0189531607929422,0.0859260329746085,-0.5452767380479867,-0.994629074646546,-0.1540176510571566,-0.096744724393358,1.1059574918720974,-0.9975910024993956,0.7821660851794144,5.774973816623873,1.5912739418064292,3.4657359027997265,4.44015402335049,2.2683041590171715,2.0032352156745827,1.7535337224796348,4.367000000000001
2018-12-31,328.251,2.983,7.623,4.866,31.99,84.973,1.55,9.621,7.386,5.793778559636757,1.8982665706409607,8.384099531465129,3.171,3.356,7.538,7.455,0.0188047430128843,0.0805112089693418,-0.5873310850697006,-0.9698474716044344,-0.1798069257085311,-0.1003097073281667,1.1178269200113986,-0.7021588304016885,0.759006043177063,5.793778559636757,1.5822722443613308,3.4654233539614268,4.44233355897098,2.2639482093791274,1.9995863164303715,1.7567846797070215,4.640000000000001
2019-03-31,334.365,2.796,7.708,4.821,31.98,85.158,1.681,9.579,7.359,5.812233210661005,1.8625990476799803,7.822808974995654,2.983,3.171,7.623,7.538,0.018454651024248,0.075319036144557,-0.6291617387561925,-0.9450658685623232,-0.2061823202383457,-0.1038746902629742,1.1296963481507,-0.4067266583039813,0.7358460011747117,5.812233210661005,1.5729813754234852,3.4651107074058083,4.444508354545175,2.259573202400755,1.995924053944462,1.7599648706189548,4.912000000000001
2019-06-30,337.386,2.901,7.693,4.756,31.964,84.966,1.785,9.554,6.251,5.821227675475044,0.9035036561841236,6.737997013489916,2.796,2.983,7.708,7.623,0.0089944648140392,0.0652070196441139,-0.6056739385578949,-0.9494390926285784,-0.2442801123369665,-0.1095786629586678,1.1173778065142357,-0.1721850865622904,0.7220602618875975,5.821227675475044,1.5594069788285354,3.4646102695122165,4.442251176468977,2.25695991496777,1.8327414509496753,1.7615111803017356,4.792
2019-09-30,340.44,3.007,7.678,4.691,31.948,84.773,1.89,9.529,5.131,5.83023889860876,0.905194643524032,5.682072168276742,2.901,2.796,7.693,7.708,0.009011223133716,0.0552650819848876,-0.5819624450243753,-0.9538123166948332,-0.2823779044355879,-0.1152826356543602,1.1049951058067484,0.0646116925999938,0.7082745226004834,5.83023889860876,1.545645779346321,3.4641095810551423,4.439977095872602,2.254339780366051,1.6353005719598277,1.7630579769857568,4.670999999999999
2019-12-31,343.528,3.114,7.663,4.625,31.932,84.577,1.997,9.504,3.998,5.8392686221685715,0.9070614498883912,4.654060459831055,3.007,2.901,7.678,7.693,0.0090297235598111,0.0454900625318144,-0.558027258155634,-0.958185540761088,-0.3210618164126492,-0.1209866083500539,1.0924199278861917,0.305918886603465,0.6944887833133693,5.8392686221685715,1.5314763709643886,3.4636086417835523,4.437662362037186,2.251712762620289,1.3857942360782083,1.7646055530674227,4.549
2020-03-31,346.616,3.221,7.648,4.558,31.916,84.382,2.103,9.479,2.865,5.8482175389396405,0.8989078037306975,3.663960043664849,3.114,3.007,7.663,7.678,0.008948916771069,0.0359843282786354,-0.5340920712868926,-0.9625587648273431,-0.360331848268151,-0.1266905810457463,1.0799089090366585,0.5449708731863429,0.680703044026255,5.8482175389396405,1.5168839308234925,3.4631074514460347,4.435354108714421,2.2490788254709044,1.052568350166703,1.7661369206167046,4.427
2020-06-30,351.553,2.876,7.688,4.487,32.159,86.736,2.173,9.505,2.788,5.862360482245511,1.4243427885614055,4.199047974723302,3.221,3.114,7.648,7.663,0.0141429433058704,0.0411328067704666,-0.611266271938442,-0.9508968339839966,-0.401946359637414,-0.040061495729909,1.2309393622253884,0.7028353926278654,0.6950402128848544,5.862360482245511,1.5011843269938463,3.4706923492999575,4.462869022517983,2.2518179759403925,1.0253244928982774,1.7685523351515602,4.811999999999999
2020-09-30,356.491,2.532,7.729,4.417,32.403,89.09,2.242,9.532,2.71,5.8763089940938835,1.404624622745354,4.71478087181294,2.876,3.221,7.688,7.648,0.0139485118483726,0.0460700954851232,-0.6882167792547693,-0.9389433548695664,-0.4429747511282368,0.0469240878794094,1.3819698154141182,0.858444704648795,0.7099288113149371,5.8763089940938835,1.4854607326143894,3.478251011104447,4.489647094732552,2.2546545592364957,0.9969486348916096,1.7709288427176586,5.197
2020-12-31,361.483,2.183,7.77,4.345,32.649,91.47,2.313,9.558,2.632,5.890215014213658,1.4003158565012883,5.226648191704886,2.532,2.876,7.729,7.688,0.0139060201197747,0.0509463920450867,-0.7662857532472062,-0.9269898757551364,-0.4851753823759403,0.1346226680756905,1.5346684044494523,1.0185644315109117,0.7242659801735355,5.890215014213658,1.4690257587173554,3.4858142273820345,4.516011049668273,2.2573785001559665,0.9677440134630708,1.7732925019570795,5.587
2021-03-31,366.475,1.835,7.811,4.273,32.896,93.85,2.383,9.585,2.554,5.903930306176095,1.3809778053186506,5.729395065432641,2.183,2.532,7.77,7.729,0.0137152919624368,0.0557127672364545,-0.8441310339044211,-0.915036396640706,-0.5273760136236437,0.2226777465654515,1.6873669934847864,1.1764289509524342,0.7391545786036192,5.903930306176095,1.4523161566618878,3.4933510698326997,4.541697763032518,2.260199376497608,0.9376607576103475,1.7756182827190286,5.976
2021-06-30,378.057,2.161,7.861,4.287,32.759,93.744,2.183,9.396,4.029,5.9350449779021615,3.160379289173876,7.539119279312079,1.835,2.183,7.811,7.77,0.0311146717260664,0.0726844956566505,-0.7712070066220875,-0.9004589830865228,-0.5191703353254791,0.1738374803585798,1.6805661319563223,0.7253874668337967,0.6349343895930376,5.9350449779021615,1.45558718761584,3.4891777334884453,4.540567662802433,2.2402840667966664,1.3935182062092102,1.7808746064494547,5.699999999999999
2021-09-30,389.767,2.49,7.911,4.301,32.62,93.637,1.98,9.205,5.521,5.965549124690318,3.097416527137442,9.334316995379965,2.161,1.835,7.861,7.811,0.0305041467881563,0.0892401305964343,-0.6976118993340883,-0.8858815695323397,-0.5109646570273143,0.1242842175647456,1.6737011113568347,0.2675803604533807,0.5296113414394865,5.965549124690318,1.4588475538015993,3.4849255971928677,4.539425604518723,2.219746814685041,1.7085590033019076,1.7860011090982897,5.420999999999999
2021-12-31,401.606,2.823,7.962,4.315,32.48,93.529,1.775,9.012,7.029,5.995471508504959,3.037455710719472,11.099553782612182,2.49,2.161,7.911,7.861,0.0299223838146414,0.105256494291301,-0.6231220187052017,-0.8710126077070729,-0.5027589787291497,0.0743744564774315,1.6667719316863234,-0.1947371607682223,0.423185434142967,5.995471508504959,1.4620973245353914,3.480624515293477,4.538271548632647,2.198557022569998,1.9500444481937682,1.7910044356794426,5.138999999999999
2022-03-31,413.445,3.157,8.013,4.329,32.34,93.42,1.57,8.819,8.538,6.0245244947343055,2.947914124788964,12.81669963844736,2.823,2.49,7.962,7.911,0.0290529862293462,0.1205941885582104,-0.5484084447410931,-0.856143645881806,-0.4945533004309855,0.0244646953901198,1.6597785929447897,-0.6570546819898248,0.3167595268464475,6.0245244947343055,1.4653365684598434,3.4763048541489607,4.537105455073962,2.176908484906044,2.1445267883357704,1.795838554226411,4.856
2022-06-30,418.478,3.18,8.336,4.313,32.169,91.706,1.588,8.826,7.681,6.036624319850017,1.2173324142268127,10.691773991752562,3.157,2.823,8.013,7.962,0.0120998251157118,0.1015793419478559,-0.5432634980309897,-0.7619735543217826,-0.5039312184860307,-0.0364965127951016,1.5498099452109395,-0.6164609484191474,0.3206195338468391,6.036624319850017,1.461633717665706,3.471003255906118,4.518587807874375,2.1777019108473556,2.0387497470165448,1.7978449682688722,5.156000000000001
2022-09-30,423.568,3.204,8.663,4.297,31.996,89.972,1.607,8.833,6.816,6.048714067908676,1.216312446532419,8.672104103220635,3.18,3.157,8.336,8.013,0.012089748058659,0.0831649432183585,-0.5378948579856646,-0.6666372696774248,-0.5133091365410759,-0.0981707175672818,1.438558116056624,-0.5736120074278771,0.3244795408472309,6.048714067908676,1.457917104792858,3.4656108949865754,4.499498510814052,2.178494707762995,1.9192727895270145,1.7998456986917397,5.459
2022-12-31,428.713,3.229,8.993,4.281,31.821,88.22,1.626,8.84,5.94,6.060787697380223,1.2146809957314986,6.749650154629161,3.204,3.18,8.663,8.336,0.0120736294715468,0.065316188875264,-0.5323025246051175,-0.570426340219816,-0.5226870545961211,-0.1605579189264232,1.3261514236238905,-0.5307630664366069,0.3283395478476226,6.060787697380223,1.454186627162809,3.460126449191443,4.479833694676794,2.179286876649552,1.7817091333745536,1.8018397747001997,5.764
2023-03-31,433.858,3.253,9.323,4.264,31.647,86.467,1.645,8.848,5.065,6.072717291622333,1.2001035657887682,4.937295166225253,3.229,3.204,8.993,8.663,0.01192959424211,0.0481927968880278,-0.5269338845597924,-0.4742154107622071,-0.5326510925296063,-0.2225886219920859,1.2136805721201338,-0.4879141254453361,0.3327509844194996,6.072717291622333,1.4502076868635434,3.4546433573677815,4.4597628382569185,2.1801914447799793,1.6223541377006467,1.803806164147754,6.07
